H,std_H,M,std_M,H_2,std_H_2,M_2,std_M_2,T,M_4,std_M_4
-172.888,27.87724155286166,34.7,26.225135991215712,30666.624,9867.772788954882,1891.16,2733.9882725195216,3.44,1.1043703328e7,3.466207927226973e7
-173.784,27.202744959531817,33.112,24.99368200446145,30940.128,9658.49167090664,1720.464,2315.870165472868,3.43,8.317887744e6,2.15591228542675e7
-174.668,29.02985546826764,35.938,25.57855387660566,31350.8,10258.822020741622,1945.148,2545.764551416185,3.42,1.0258036976e7,2.669744798024767e7
-174.084,29.555142538151465,34.79,26.1527793526399,31177.872,10478.112254601781,1893.628,2701.752367533241,3.41,1.0877993392e7,3.1947144176972628e7
-175.352,28.962923660206457,32.85,24.80501539585874,31586.336,10171.135617956475,1693.796,2335.3243959712363,3.4,8.317231184e6,2.372031319095411e7
-176.024,29.649933263711446,34.698,24.895312260997507,31862.688,10542.87537115695,1823.108,2312.3672837139848,3.39,8.665418192e6,2.136366555662453e7
-176.864,29.160655819920237,34.9,27.386785792349496,32130.368,10638.823312850818,1967.296,2890.9115867120854,3.38,1.2219265984e7,3.806260345468018e7
-176.096,28.979416670985465,35.072,25.77260256635024,31848.768,10367.994410408903,1893.608,2609.055788296303,3.37,1.0386116192e7,3.2100524852681443e7
-178.008,27.74919735693186,33.814,25.03205960379625,32456.096,10040.512400074012,1769.364,2377.372467105513,3.36,8.776896912e6,2.2658577692631107e7
-178.532,27.755059346348357,32.114,23.43476460714278,32643.248,10018.692858906152,1579.948,2039.374152093781,3.35,6.651123568e6,1.6190854483008478e7
-178.188,27.24589868209516,31.03,22.567507447487248,32492.56,9779.319309878605,1471.644,1970.4571648992273,3.34,6.0445548e6,1.8437800431246337e7
-182.62,28.40292812944339,35.366,26.37851151732922,34155.984,10594.975415913328,1945.884,2620.0402541711983,3.33,1.0644210864e7,2.728117479640075e7
-179.168,26.6013422106368,35.652,24.356028249944863,32808.096,9574.01640717985,1863.688,2187.4905498222297,3.32,8.253662752e6,1.7843975947296802e7
-182.896,29.700628129911852,34.944,25.615874707630756,34332.192,11101.915337783083,1876.6,2537.303389918615,3.31,9.953098144e6,2.7797721865226153e7
-183.968,28.095058432192456,34.17,25.972479082091294,34632.768,10596.23874729924,1841.484,2648.88990474717,3.3,1.0400664432e7,3.2379752016900677e7
-185.1,30.57523253950564,35.738,29.333322345070293,35195.92,11608.000399848499,2136.788,3406.5707835827457,3.29,1.6158982736e7,5.522341965317978e7
-185.184,27.447541083155546,36.93,27.7744941002086,35045.728,10414.611297138577,2134.476,3070.0871845510746,3.28,1.397199768e7,4.580733373462669e7
-185.248,28.3557144600968,35.772,26.8537733129097,35120.064,10671.704371753467,2000.04,2758.8714696749084,3.27,1.1603920416e7,3.37450678685823e7
-187.748,29.475231725726694,37.472,29.34058769155938,36117.232,11314.408342565612,2264.16,3289.265787348267,3.26,1.5934870656e7,4.797503823516996e7
-186.42,29.22584044556717,38.316,27.493854878064226,35605.712,11093.780027400595,2223.272,2838.9589398013277,3.25,1.299456656e7,3.2131318704311866e7
-186.896,28.292713932418387,36.55,25.782751021763566,35729.792,10730.909906627683,1999.988,2533.2083831711457,3.24,1.0410679568e7,2.7220779282031465e7
-190.252,30.475190454421007,40.34,30.180975651746106,37123.632,11854.78207689482,2537.296,3443.9184959854942,3.23,1.8286585024e7,4.9861183234229945e7
-190.856,30.166227229556984,38.608,28.145025821243767,37335.104,11728.461154569177,2281.928,2992.317974025099,3.22,1.4152208288e7,3.7049040718528554e7
-192.052,30.59812970659386,36.826,29.134490600361325,37819.28,11873.807448705278,2204.124,3312.6322822283287,3.21,1.5820721712e7,4.87969979284434e7
-189.232,29.379471222765893,35.968,25.962299917707924,36671.04,11272.694937838136,1967.064,2410.775048867115,3.2,9.67536528e6,2.1379713581120454e7
-194.412,28.350273261363707,38.654,29.66533863478245,38598.96,11195.864287474353,2373.284,3313.3076873684963,3.19,1.6599506768e7,4.685417719287069e7
-192.032,29.104192653809008,40.69,28.63920571706038,37722.496,11264.103804053499,2475.06,3113.1745463684106,3.18,1.5808085904e7,3.888866446050295e7
-194.052,27.506834094855808,40.376,29.007793367922286,38412.048,10792.715630293073,2470.832,3072.1534171317667,3.17,1.5533699264e7,3.398197487110474e7
-196.604,31.429906506749635,42.16,29.89160263197522,39639.984,12539.658418034558,2670.08,3329.4112315466155,3.16,1.8203221376e7,4.32268987972057e7
-198.46,31.49622854267495,42.648,31.38900070670243,40377.392,12723.158383577153,2803.136,3916.010262228366,3.15,2.3177372672e7,7.186243381209062e7
-195.0,27.65886861411748,35.274,26.598503800108844,38789.248,10807.530044379062,1951.028,2710.2901822661142,3.14,1.1144837456e7,3.2988180584502354e7
-196.268,29.46259018179189,39.646,29.171521414929003,39388.304,11805.064359846758,2421.932,3142.800240028743,3.13,1.5733070768e7,3.998825744837009e7
-200.1,29.497866433424033,43.17,30.176045030681102,40909.264,11958.29046013823,2773.332,3341.432869802923,3.12,1.8845378832e7,4.18071486129877e7
-199.488,29.82810036813561,38.048,29.791092715864004,40684.288,12128.848715365206,2334.272,3434.009219751359,3.11,1.7229452672e7,5.2267008000082344e7
-198.816,29.37544997206105,36.006,26.89891290583163,40389.856,11908.437073806317,2019.26,2709.873662676485,3.1,1.14134828e7,3.20839700298941e7
-194.684,28.639559500250147,39.928,27.586587970168324,38721.264,11269.276414091599,2354.504,2833.3865902050065,3.09,1.3563740576e7,3.236660248655245e7
-201.336,30.81656640128431,45.806,33.41908435608611,41484.896,12564.768861771146,3213.908,4157.53386412755,3.08,2.7597007376e7,6.579777523697357e7
-200.768,30.29785695616336,40.26,27.85829292121979,41224.832,12278.61127076326,2396.176,2995.680387158484,3.07,1.4706786304e7,3.9716605304327294e7
-205.364,30.767224868780836,41.246,30.379572123425344,43120.048,12736.14181933203,2623.228,3444.2770667483373,3.06,1.8732506608e7,4.914088547877758e7
-204.9,31.154592095044492,38.122,28.3851163610585,42953.648,13053.815901938318,2258.196,3145.222531134221,3.05,1.498198152e7,4.827792282486327e7
-204.144,31.029503606955977,40.716,29.288652566636948,42636.64,12846.583919657582,2514.76,3142.422877325701,3.04,1.6188964576e7,3.665630092396014e7
-204.772,30.39196748628965,42.294,33.739589860043104,42854.32,12742.803691476987,2926.004,4281.878842565073,3.03,2.6877651344e7,7.772123494646855e7
-207.428,29.660353210178616,41.898,30.13565585405026,43905.232,12431.139475963048,2662.692,3360.367199704945,3.02,1.8370704336e7,4.296678779414205e7
-208.284,29.81422868752824,42.904,32.757286576024946,44270.224,12707.875715123084,2912.72,3948.9590526111056,3.01,2.406262112e7,6.20009268185848e7
-210.34,30.32576548171624,50.948,34.63207583551232,45161.648,12952.695858318226,3793.88,4414.997073697871,3.0,3.3866232416e7,7.473731864488555e7
-209.856,31.674698902287155,43.062,34.91176000987328,45041.824,13635.911115909525,3071.948,4272.021817325341,2.99,2.7668784752e7,6.80603725088054e7
-212.348,31.756186032824395,46.15,31.993954321295035,46099.12,13760.484671260241,3152.412,3820.6431469469003,2.98,2.452041816e7,5.507636971624777e7
-215.448,30.70423498552025,46.73,32.12062942774993,47359.648,13434.778198293163,3214.396,4211.997831066978,2.97,2.8055526448e7,8.3486473560911e7
-214.3,31.841543365293774,46.024,33.87510807284527,46937.36,13892.339817035572,3264.584,4377.267476577769,2.96,2.9798818784e7,8.532542459213178e7
-215.5,30.064428646988617,41.422,32.97048633200561,47343.216,13133.895857579417,2801.748,4114.5716165943795,2.95,2.4762561744e7,7.088756202214976e7
-216.536,32.14881413443194,46.332,35.08699007998368,47920.352,14400.816166535782,3376.52,4988.191620341107,2.94,3.6258060896e7,1.2405834378478795e8
-216.384,31.441264241392982,43.53,30.58009552375928,47809.6,13943.542467843401,2829.068,3539.070946242607,2.93,2.0516123888e7,4.891633384104925e7
-221.884,32.23516169727786,44.86,32.541040538362004,50270.576,14513.690536635308,3070.28,4025.2465667985507,2.92,2.5613026592e7,6.529685061652626e7
-223.18,30.50117902511183,48.876,35.63928706894658,50738.704,13703.284774023416,3657.752,4620.2331539536935,2.91,3.4704357536e7,7.949648064921007e7
-221.976,35.3632858482634,51.148,39.73115478639729,50522.656,16258.645788519427,4193.104,5966.230295011845,2.9,5.3142429184e7,1.603540773008839e8
-218.932,32.16815453466621,47.904,35.3690507895498,48964.976,14530.73740733845,3544.512,4861.806897869164,2.89,3.6177094464e7,9.431797840069199e7
-226.928,30.732186438378953,52.536,37.831943645019884,52439.84,14067.412900462972,4189.856,5173.584682764334,2.88,4.4294105792e7,9.714396131650811e7
-223.26,30.826525504420303,46.91,32.384450785101365,50794.352,13852.490054167038,3248.252,3858.4005649252404,2.87,2.542350872e7,5.513486314695484e7
-227.908,32.59567477463864,54.642,39.732134079086144,53003.472,15084.312400166002,4562.812,5464.907445331718,2.86,5.065460152e7,9.943993805905178e7
-230.076,33.84274745873266,54.454,39.62787216407478,54079.152,15877.624049534443,4534.036,5890.94602485643,2.85,5.5226024272e7,1.3259338567770745e8
-227.372,31.432493022628947,49.802,36.43652585547114,52685.04,14517.464580299147,3806.532,4856.940860201564,2.84,3.8055970512e7,9.755770300639549e7
-225.076,34.03834356770072,53.214,40.093911329848154,51816.656,15944.71419199254,4437.644,6197.56196577199,2.83,5.8064048816e7,1.60359390286247e8
-229.908,33.27573907234535,56.096,40.50688326188021,53963.856,15831.85176957256,4785.928,6326.938138232506,2.82,6.289522288e7,1.6853437104994503e8
-230.58,32.049255135724366,62.12,39.59112346293115,54193.264,15164.415492445845,5424.784,5931.043366285291,2.81,6.4570379584e7,1.3336548820691212e8
-228.808,32.37547385456016,48.01,37.78369367210553,53400.224,15115.207746870537,3731.14,5554.566320732107,2.8,4.4743759504e7,1.4041477061340907e8
-238.84,35.22986720871289,60.222,42.718281421044644,58284.448,17702.86470789861,5449.716,6844.031706629167,2.79,7.6493333712e7,1.962496226926837e8
-233.776,31.600322852850802,62.11,38.78959309573294,55648.8,15018.409869323821,5360.78,5703.836840083902,2.78,6.1239183152e7,1.1644190654572299e8
-236.988,33.06486263605432,56.126,38.59188331058044,57255.504,15896.664818329988,4637.972,5581.644196395105,2.77,5.2634381456e7,1.269676222766257e8
-233.34,33.33712290771001,48.522,38.77879976625516,55557.808,15658.886933595733,3856.676,5634.230022547089,2.76,4.6586753168e7,1.352805380406498e8
-237.628,33.060347889920976,47.182,36.10948311414567,57558.96,15902.362703257208,3528.732,4843.736942872491,2.75,3.5890275312e7,9.133719651913115e7
-248.552,36.407427769574674,69.874,50.35175690503186,63102.272,18888.313850159262,7415.14,9268.684187465176,2.74,1.4080689928e8,2.977550142236903e8
-245.496,34.34177254221659,62.3,43.55749367508712,61446.464,17222.01523148024,5776.648,7060.525855589898,2.73,8.3170836448e7,1.9167190857746312e8
-242.596,32.26313211226855,60.418,40.96656606960774,59892.688,15754.28101822032,5326.916,6121.846357085725,2.72,6.5815559888e7,1.3433733859302548e8
-256.952,39.37964515396821,83.42,52.756638092877594,67573.536,20837.108103256818,9739.376,9862.40628063295,2.71,1.92025235456e8,3.1537122659276724e8
-253.92,35.306545457636496,85.992,45.92617063449933,65720.672,18397.754029167085,9501.728,8437.437725363394,2.7,1.61402e8,2.5629534545652843e8
-249.216,36.10763222789753,67.594,44.799890560069386,63411.072,18687.628029372274,6573.972,7671.491487113366,2.69,1.02010037712e8,2.243421720299278e8
-250.744,35.804698580499746,67.426,48.18701601585755,64153.248,18397.3224838037,6865.932,7923.57226816698,2.68,1.0986123672e8,2.0314394482105038e8
-254.984,33.5818922559091,67.06,43.14702847318765,66143.456,17310.347731766073,6356.848,7044.197678218991,2.67,8.9980616704e7,1.7866390897407952e8
-248.736,31.718012805602058,55.568,38.84814737609188,62874.624,16092.584844007675,4595.472,5533.000342491044,2.66,5.17018416e7,1.1261641645098853e8
-256.816,32.658976602960976,67.704,40.6761715865067,67020.0,16813.669976839978,6236.728,6146.638698777512,2.65,7.6640162272e7,1.301436916870353e8
-255.72,34.782688732118395,61.84,43.753317048570764,66601.344,18333.98110877615,5736.624,7491.223696773385,2.64,8.897116896e7,2.4455391629946634e8
-255.984,34.14436383331196,67.932,48.94444743722147,66692.48,17831.79684081703,7007.92,8607.747713909039,2.63,1.23130170112e8,2.5467082076423743e8
-253.696,34.35112201345952,62.336,43.27465539781686,65540.48,17932.98243875649,5756.6,7271.621406390592,2.62,8.596204496e7,2.1479026579250062e8
-262.184,34.196367285656756,76.686,45.75083105849054,69908.672,18101.438961831318,7971.788,7732.364601425968,2.61,1.23279076784e8,2.1221691353168094e8
-263.704,39.602938991655364,81.948,52.12103124361507,71106.624,21906.27985367784,9429.36,10044.09919021825,2.6,1.89695874624e8,3.4925163870072424e8
-269.952,34.047098274315545,81.244,49.86448566796744,74032.128,18918.794231101907,9084.568,9287.919921157689,2.59,1.68708566752e8,2.909973131765811e8
-272.076,42.104905261109984,82.124,52.17020561924549,75796.4,22884.415029343334,9463.36,9898.43353833893,2.58,1.87436190016e8,3.4008650863056004e8
-274.26,34.0320228399456,80.574,51.018559538832704,76375.568,19089.00137259094,9092.46,9529.547033467175,2.57,1.73394283248e8,3.0552171895438355e8
-279.68,35.430621345510275,91.532,54.31024377204155,79474.976,20693.54137169194,11324.76,10699.282484544658,2.56,2.42610360096e8,3.6474288001116985e8
-272.656,40.20310875982048,82.046,54.736075141737395,75955.968,22645.681042460456,9724.588,10583.221523528271,2.55,2.06460185008e8,3.669584876091768e8
-276.74,40.98111579559362,88.962,55.07732807669657,78262.8,23631.284849530282,10944.716,11126.37410804329,2.54,2.43459212912e8,4.1685800032271284e8
-281.696,41.01577596337631,92.334,57.91094993282464,81033.248,23918.04438547854,11875.892,11889.40893944124,2.53,2.8225349768e8,4.571319606308236e8
-283.164,37.75169260171383,93.184,56.24839576402181,81605.616,22118.383835444125,11843.976,11340.247468025558,2.52,2.68752378912e8,4.160083534166127e8
-301.636,39.206895881779324,108.276,59.17791691036319,92519.92,24221.15635540122,15222.216,12779.5944500462,2.51,3.94870576224e8,5.1477747929087156e8
-293.068,41.62152961782793,101.182,59.75913344443701,87619.472,25495.587520985984,13805.38,12890.82417860098,2.5,3.565956916e8,5.275169847222577e8
-293.372,39.415418191250886,102.568,56.032928399870954,87619.152,23893.139436101923,13656.744,11976.716098453993,2.49,3.29804943456e8,4.727892079603782e8
-289.404,39.22651531175697,98.87,57.705676021038386,85291.856,23422.398955873676,13101.892,12246.505012997355,2.48,3.21486482128e8,4.7597841960654575e8
-294.844,40.539204371707775,105.33,58.01724830687078,88574.768,24654.02980617692,14457.044,12631.475236912147,2.47,3.68400733712e8,5.073439768457169e8
-306.308,43.20643391824801,115.508,61.94923440724383,95689.52,26882.26224797997,17175.968,14093.590551651969,2.46,4.9344454208e8,6.077924898084915e8
-301.972,46.87503050115791,116.204,61.34343812830677,93382.16,28584.204011960825,17262.624,13870.198756476713,2.45,4.90188218496e8,5.879296788080513e8
-307.844,45.23916717012202,118.786,61.64896429623777,96812.464,28513.41908148548,17906.908,14412.751721573633,2.44,5.28177038896e8,6.486067741705638e8
-312.024,46.77002094139855,125.526,59.913211538999626,99544.224,29230.304176454818,19342.78,14173.98407449875,2.43,5.74844060848e8,6.422954192841151e8
-317.592,44.70964648136338,128.806,62.24503842724181,102861.632,29028.385647118823,20461.556,15013.023434988821,2.42,6.43840755728e8,7.116521267252207e8
-313.572,45.92626740807529,127.048,60.07807479497883,100434.512,29388.72708985229,19746.96,14492.087113846484,2.41,5.99752997568e8,6.807534789626418e8
-315.88,49.62176860935047,126.538,63.29936307235142,102240.032,32162.39868741609,20014.668,15396.324497288364,2.4,6.37396696368e8,7.369211186451254e8
-329.656,44.4118686623078,139.856,61.49062010063291,110643.52,29821.162674195664,23337.016,15403.00580755755,2.39,7.81631651104e8,7.667812623565246e8
-330.012,44.15170697978991,140.676,60.18742019350513,110855.344,29485.481655589854,23408.64,15075.258130529708,2.38,7.75000570944e8,7.504968193268442e8
-335.112,44.00213226246705,146.068,59.33744440324599,114234.304,30211.111041104094,24853.272,15389.276778776508,2.37,8.5427813904e8,8.107893747508708e8
-339.392,44.013083139987906,150.262,58.4080375877743,117122.144,29930.2759271668,25986.756,15378.67972338648,2.36,9.11578773648e8,7.98773258545753e8
-341.94,47.2483312383073,154.068,59.22600016120534,119153.136,32320.985905374226,27241.16,15698.998389095426,2.35,9.88292890016e8,8.422029039113234e8
-343.28,44.92941410982623,154.372,58.821301936981655,119857.792,30797.096265315522,27287.2,15226.263196560438,2.34,9.7619853568e8,8.018002276313208e8
-346.88,46.18933919266496,158.432,58.5540600979467,122457.056,32049.681528198107,28525.848,15649.209289682605,2.33,1.05837685776e9,8.46307119208919e8
-356.32,44.87162870972106,166.7,55.01898844116538,128975.392,32075.533759054808,30812.952,15310.628260375974,2.32,1.183618933344e9,8.766678318090953e8
-358.044,41.62540977262252,172.536,48.99004724154416,129926.448,29700.91949772442,32166.296,14093.336563350493,2.31,1.233094111712e9,8.324407236141307e8
-364.376,45.99746069502523,173.428,55.20159447001537,134883.52,33487.13912080421,33121.44,15538.402477666677,2.3,1.33823029728e9,9.262621046279879e8
-363.54,48.550030952672984,173.242,55.5187875567521,134516.08,34989.18023628458,33092.044,15730.334868181579,2.29,1.342279367728e9,9.418014165876786e8
-369.96,43.372890238115424,178.092,52.88853120226287,138749.728,32056.392552211444,34511.16,15161.041312656731,2.28,1.420647481056e9,9.242968367729137e8
-371.928,44.49888725537941,182.362,49.547632879118694,140308.608,32345.73295268763,35708.412,14816.483891975762,2.27,1.494399354288e9,9.161297845409194e8
-377.824,43.372181985348284,189.838,41.43330151550169,144630.24,32259.629655405286,37753.468,13270.246610899516,2.26,1.601247691696e9,8.932182272286706e8
-378.272,43.04066117654926,186.98,47.25743184796297,144940.352,32406.932734051297,37192.552,14473.053844122562,2.25,1.59254574256e9,9.439324317313869e8
-386.36,38.387080742978725,195.45,39.6743185392207,150746.144,29320.716312674773,39773.18,12757.09024719882,2.24,1.744486455536e9,8.726126539080821e8
-389.912,43.325897444708396,198.67,39.76028143738397,153906.624,32790.48431359537,41049.068,12931.566047305012,2.23,1.852084158704e9,9.070955111131494e8
-388.86,42.25984257299469,197.734,39.16962475571478,152996.208,32289.35787972596,40631.46,12898.812830677123,2.22,1.8171285348e9,9.109812965137517e8
-398.964,36.973365193524565,205.502,32.49904897353435,160537.936,28989.48633711874,43286.204,11144.211300037518,2.21,1.997764708784e9,8.337176700997169e8
-399.156,40.260707750716314,205.438,35.98821067109766,160944.816,31289.096214433233,43498.628,11999.371419873965,2.2,2.03597156744e9,8.765019534105548e8
-399.596,39.188729764315404,204.834,36.146798406429234,161211.184,30831.2317594018,43262.252,12118.39154434771,2.19,2.01833100632e9,8.92404067368389e8
-401.768,39.376244928442134,207.806,32.0369900698042,162966.464,31067.965090742324,44208.676,11379.56630493062,2.18,2.083772068432e9,8.749130869451771e8
-404.272,38.205466541761716,208.558,32.55211631025356,164894.048,30284.346639428644,44555.02,11382.760053784936,2.17,2.114587466416e9,8.709775599596186e8
-409.328,36.89831841563923,211.852,29.948673076098363,168909.536,29763.50534764484,45777.296,10748.504853279128,2.16,2.210975655296e9,8.464333969567685e8
-412.912,35.589026888000674,215.626,24.890231972555977,171761.632,28812.827500770643,47113.476,9527.04198029579,2.15,2.310353385168e9,7.954019472900203e8
-415.348,33.46458986413512,216.578,25.656503506366025,173632.72,27293.379964663505,47563.628,9404.08685919432,2.14,2.350647121328e9,7.725906741354011e8
-420.104,33.306012587436435,218.996,23.518697096419118,177595.552,27522.17165217432,48511.824,9130.76875597554,2.13,2.436684634944e9,7.767466647669915e8
-423.264,33.76706262792958,220.994,22.226605363527426,180291.488,28174.564795063772,49331.876,8678.214851779001,2.12,2.50887009128e9,7.670176142701228e8
-423.784,33.53645834070793,221.288,23.862910436375834,180716.448,28020.03130850902,49537.248,9014.84493842017,2.11,2.535125101248e9,7.741669160523889e8
-424.328,32.61748482511054,221.72,22.069178703536945,181117.088,27440.17331738165,49646.32,8494.940742572593,2.1,2.536848943744e9,7.47328786785208e8
-430.344,31.40961999496696,224.976,20.91231093754941,186181.536,26636.155394329995,51051.088,8090.468580874293,2.09,2.67160381216e9,7.230623206751043e8
-430.724,31.083275149089324,225.73,18.407768630280692,186488.368,26410.37816077557,51292.54,7697.749824251029,2.08,2.690120756656e9,7.123720844282229e8
-431.952,31.23916742779138,225.822,18.590910089017637,187557.44,26424.140127161372,51340.852,7747.9439051178515,2.07,2.695853688208e9,7.184775598459456e8
-435.288,28.89387325908231,227.94,16.817110786791385,190309.664,24809.100452704373,52239.176,6957.152026896448,2.06,2.77728507152e9,6.583138792372562e8
-440.336,28.424057258439213,230.478,15.12866128883823,194702.912,24575.38677171196,53348.756,6522.308515305976,2.05,2.888587734608e9,6.372935392488229e8
-438.856,30.13594928717925,229.422,17.75706139059133,193501.856,25910.985251509985,52949.452,7329.903076767852,2.04,2.857318218736e9,6.870614754868597e8
-443.152,29.139148683274634,231.544,15.490901588740147,197231.936,25449.752468592236,53852.352,6688.972739696912,2.03,2.944773429888e9,6.551754060530411e8
-443.436,27.826753893191217,231.852,14.271011097948096,197409.04,24298.18321146208,53958.808,6257.7708672788085,2.02,2.950673497312e9,6.242638128879914e8
-444.78,28.763500116274773,232.368,14.907407782938213,198655.76,25181.6004177256,54216.896,6515.352974441644,2.01,2.981879186432e9,6.49401770049174e8
-448.648,26.83721916168537,234.178,12.999896665485966,202004.544,23725.81971475804,55008.164,5817.994301027698,2.0,3.05971331528e9,5.986123485776615e8
-448.528,26.562130237666597,234.49,12.246872494065004,201882.208,23497.946256364685,55135.396,5523.839639195145,1.99,3.070394183632e9,5.757662490926685e8
-448.76,26.486448080705948,234.298,13.18730833419395,202086.368,23491.92952810666,55069.284,5851.153472290766,1.98,3.066827801232e9,5.965725974427731e8
-451.292,25.79341070963738,235.588,11.898732530645262,204329.104,23012.078717492775,55643.144,5420.197970305264,1.97,3.125508641696e9,5.71701075323282e8
-454.6,25.221977482904627,236.784,12.782046969273926,207296.672,22611.5434740465,56229.88,5363.782976353295,1.96,3.190540802464e9,5.520062707225453e8
-457.828,24.285967640269657,238.15,11.627411435770933,210195.696,21858.36691026042,56850.484,5100.135444014335,1.95,3.2579629012e9,5.277041589704453e8
-458.308,23.539822838315054,238.384,10.09169888504341,210599.792,21390.696366967575,56928.672,4693.034975119373,1.94,3.262876248384e9,5.1304318654911536e8
-458.916,23.832434389481254,238.452,10.913606315183022,211171.312,21611.222936323138,56978.344,4970.653601981825,1.93,3.271214374816e9,5.2884089682638437e8
-460.064,23.42717944475469,238.942,10.508428191840261,212207.168,21225.83919371042,57203.596,4844.691449413886,1.92,3.295698959536e9,5.2247804635717726e8
-460.824,23.815629494267164,239.08,11.588610611108475,212925.376,21543.24597533477,57293.408,5137.263133034362,1.91,3.30889968128e9,5.3601725870052385e8
